Symbols (Linear Β),,,,Transliteration (Latin),,,,,,Pronunciation (Greek),,,,,,,,Pronunciation (English),,,,,Translation (English),
Yffix,,,,sa-pi-de,,,,,,σαρπίδες,,,,,,,,sarpides,,,,,boxes,
ΥιD,,,,sa-ra-pe-da,,,,,,Σραπέδας,,,,,,,,Sraperdas,,,,,god's epithet ('Srapedas Poseidaon'),
Υ ι +,,,,"sa-ri-nu-wo-te/ se-ri-no-(wo-
)te/",,,,,,ΣαλινουFόντει/ Σελινοφόντει (>Σελινούς;),,,,,,,,Salinoufontei/ Selinofontei (>Selinus?),,,,,place name,
,,,,sa-sa-ma,,,,,,σασάμα (>σησάμη),,,,,,,,sasama (>sesame),,,,,sesame (plant),
ηrffibm,,,,"se-re-mo-ka- ra-pi/
se-re-mo-ka- ra-o-i/
se-re-mo-ka- ra-o-re",,,,,,σειρημοκαράφt/ σειρημοκαράο(ρε)ι ('seremo'=> Σειρήνες;),,,,,,,,seiremokaraphi/ seiremokarao(re )i ('seremo'  => Seirenes? + kara= head),,,,,(decorated) with heads of 'Sirens?',
Ι \,,,,se-n-no,,,,,,σέλινον,,,,,,,,selinon,,,,,celery (plant),
ΙίΨο,,,,se-to-i-ja,,,,,,Σητοία(ι),,,,,,,,Setoia(i),,,,,place name,
\if,,,,sι-a2-ro,,,,,,σίhαλος,,,,,,,,sihalos,,,,,Pig,
\02,,,,si-ja-du-we,,,,,,ΣιγαδύFει( ς),,,,,,,,Sigadyfei(s),,,,,personal name,
\Μ,,,,sι-ma,,,,,,Σίμα/Σιμά,,,,,,,,Sima,,,,,personal name,
,,,,,,,,,,,,,,,,,,,,,,,(fem.),
\ΜCΨ,,,,si-ma-ko,,,,,,Σίμακος,,,,,,,,Simakos,,,,,personal name,
\V=l=i,,,,si-mi-te-u,,,,,,Σμινθεύς,,,,,,,,Smintheus,,,,,personal name (>epithet of god Apollo),
\f+,,,,sι-no-u-ro,,,,,,Σίνουρος,,,,,,,,Sinouros,,,,,personal name,
\U,,,,si-ri-jo(-jo),,,,,,Σιρίοιο (Σίριος),,,,,,,,Sirioio (Sirios),,,,,personal name,
\ί,,,,si-to,,,,,,σίτον,,,,,,,,siton,,,,,wheat,
\ίCΨΒ,,,,si-to-ko-wo,,,,,,σιτόκορFοι,,,,,,,,sitokorfoi,,,,,occupation associated with wheat (grain- measurers?),
\iffiYD,,,,si-to-po-ti-ni-ja,,,,,,σιτοπότνια,,,,,,,,sitopotnia,,,,,"goddess (= 'grain
mistress')",
rι+,,,,so-u-ro,,,,,,Σούρος,,,,,,,,Souros,,,,,personal name,
(ztWs,,,,so-we-no,,,,,,σοFενοί (σοFενός),,,,,,,,sovenoι (sovenos),,,,,vine? (plant),
ΕΥCΨ,,,,su-di-ni-ko,,,,,,Σύδνικος,,,,,,,,Sydnikos,,,,,personal name,
EVC,,,,su-ki-ri-ta,,,,,,Σύγριτα,,,,,,,,Sygrita,,,,,place name,
ETC,,,,su-qo-ta/ su-qo-ta-o,,,,,,συβότας,,,,,,,,syvotas,,,,,pig farmer,
ΕΞ)r,,,,su-n-mo,,,,,,Σύριμος,,,,,,,,Syrimos,,,,,place name,
Ε+,,,,"su-ro/
su-ro-no",,,,,,Σύρος,,,,,,,,Syros,,,,,personal name,
ΕΖ+Ί,,,,". .
su-we-ro-wI-JO",,,,,,ΣυFερόFιος,,,,,,,,Syverovios,,,,,personal/ ethnic,
,,,,,,,,,,,,,,,,,,,,,,,name,
Er,,,,su-za,,,,,,"σύζα
(σύkΥα> σύκα)",,,,,,,,"syza
(sykYa> syka)",,,,,fig fruits,
,,,,,,,,,,,,,,,,,,,,,,,,
cv,,,,ta-mi-je-u,,,,,,Ταμιεύς,,,,,,,,Tamieus,,,,,personal name,
CYCΨ,,,,ta-ni-ko,,,,,,Τάνιχος,,,,,,,,Tanihos,,,,,personal name,
c+,,,,ta-pa,,,,,,τάρφα,,,,,,,,tarpha,,,,,thick/close/ frequent,
c+m1=,,,,ta-pa-e-o-te,,,,,,'ta-pa' έοντες,,,,,,,,'ta-pa' eontes,,,,,"(έοντες= they being)
(see also tarpha)",
[1Μ:,,,,ta-ra-ma-ta/ ta-ra-ma-ta-o,,,,,,Θαλάματας,,,,,,,,Thalamatas,,,,,personal name,
r1VEB,,,,ta-ra-mi-ka,,,,,,Θαλαμικά/ Θαλαμίσκα,,,,,,,,Thalamika/ Thalamiska,,,,,personal name,
[11 1,,,,"ta-ra-nu/
ta-ra-nu-we",,,,,,θράνυς/ θράνυFες,,,,,,,,thranys/ thranyves,,,,,footstool,
[1 \Ο,,,,ta-ra-si-ja,,,,,,ταλανσία,,,,,,,,talansia,,,,,(unit of) copper,
CE,,,,ta-su,,,,,,Θάρσυς,,,,,,,,Tharsys,,,,,"personal name (θάρσος= courage, confidence)",
rlffii,,,,ta-ta-ke-u,,,,,,σταρταγεύς (>στρατηγός),,,,,,,,startageus (>strategos),,,,,leader of the army,
cc+,,,,ta-ta-ro,,,,,,Τάνταλος,,,,,,,,Tantalos,,,,,personal name,
c+r,,,,ta-te-re,,,,,,στατήρες;,,,,,,,,stateres?,,,,,(>στατήρ= weight/coin),
Dn-Y-,,,,ta-ti-qo-we-u/,,,,,,ΣτατιποFεύς,,,,,,,,Statipoveus,,,,,personal name,
,,,,ta-ti-qo-we-wo,,,,,,,,,,,,,,,,,,,,
crr,,,,ta-to-mo,,,,,,σταθμός,,,,,,,,stathmos,,,,,farmstead/ standing-post,
+- -,,,,-te,,,,,,-θεν,,,,,,,,-then,,,,,away from a place (ablative),
+m,,,,te-ke,,,,,,θήκε (θέτω),,,,,,,,theike (theto),,,,,he assigned,
=Ι=fϊΨ,,,,te-ko-to-ne,,,,,,τέκτονες,,,,,,,,tektones,,,,,carpenters,
=Ι=ίs,,,,te-me-no,,,,,,τέμενος,,,,,,,,temenos,,,,,"shrine, official/ religious place",
=l=VxZ=I=,,,,"te-mi-de-we-te/ te-mi-dwe-ta/
te-mi-dwe-te/ te-mi-*71-te",,,,,,τερμιδFέντες (>τερμιόεντες),,,,,,,,termidf entes (>termioentes),,,,,"(= reaching to the feet)
(see also 'termis')",
=l=Ws,,,,"te-mi-dwe/
*te-mi",,,,,,τέρμιδFες (>τέρμις),,,,,,,,termidwes (>termis),,,,,"(τέρμις= foot, border, edge)",
+vπο,,,,te-mi-ti-ja/ ti-mi-ti-ja,,,,,,Θεμιστία/ Τερμινθία,,,,,,,,Themistia/ Terminthia,,,,,"place name
(see also 'ti-mi-to- a-ke-e' and 'ti-mi- to')",
+u,,,,"te-o/ te-o-i/
te-o-jo",,,,,,θεόν/θεοίς/θεοίο (θεός),,,,,,,,"theon/ theois/ theoio
(theos)",,,,,God,
+uιb,,,,te-o-do-ra,,,,,,Θεοδώρα,,,,,,,,Theodora,,,,,personal name (fem.),
=Ι=ιh ο,,,,te-o-po-ri-ja,,,,,,Θεοφόρια,,,,,,,,Theophoria,,,,,religious feast,
+ΙΌ,,,,te-qa-ja,,,,,,Θη(κ)βαία,,,,,,,,Thei(k)vea,,,,,personal/ethnic name of 'Thevai' (fem.),
=Ι= 'χ,,,,te-qa-de,,,,,,Θήβανδε (Θήβαι),,,,,,,,Thevande (Thevai),,,,,place name (>Thebes?),
+rc,,,,te-re-ta/ te-re-ta-o,,,,,,τελεσταi/ τελεστάων (τελέστας),,,,,,,,telestai/ telestaon (telestas),,,,,"official title (τέλος
= tax)",
=1=1+,,,,te-ru-ro,,,,,,Τέλουρος,,,,,,,,Telouros,,,,,personal name,
+ιr,,,,te-se-u,,,,,,Θησεύς,,,,,,,,Thyseus,,,,,personal name,
=Ι=ΨΒΊ1,,,,te-tu-ku-wo-a/ te-tu-ku-wo-a2,,,,,,τετυχύFοα,,,,,,,,tetyhyvoa,,,,,"well prepared, ready",
=Ι=Ψ12,,,,te-tu-ru-we,,,,,,ΤέθρυFες,,,,,,,,Tethryves,,,,,ethnic/place name,
+rmm,,,,te-u-ke-pi,,,,,,"τεύχεσφι (τεύχος, τεύχεα)",,,,,,,,"teuhesphi (teuhos, teuhea)",,,,,"with implements, paraphernalia",
ffiVI,,,,ti-mi-to,,,,,,τίρμινθος (>τέρμινθος),,,,,,,,tirminthos (>terminthos),,,,,terebinth (tree),
ffiVIΊ1ffiA,,,,"ti-mi-to-a-ke-e/
ti-mi-to-a-ke-i",,,,,,(Θέμιτος) άγος/ (Θεμιστών) άγος/ (Τερμίνθων) άγκος,,,,,,,,(Themitos) agos/ (Themiston) agos/ (Τerminthon) agkos,,,,,"'holy place of themis/themistes (=>oracles)'/ 'grove of the terebinth  trees' (see  'a-ke-e,'  'te-
mi,' 'ti-mi-to')",
mχ \Ο,,,,ti-nwa-si-ja,,,,,,ΤινFασία,,,,,,,,Tinfasia,,,,,place name,
ffi +,,,,ti-ri-da-ro,,,,,,Τριδάρος,,,,,,,,Tridaros,,,,,personal name,
ffiD,,,,ti-ri-ja/ ti-ri-si,,,,,,τρία/τρισί,,,,,,,,tria/trisi,,,,,three,
ffiΊZ,,,,ti-ri-jo-we/ ti-ri-o-we/ ti-ri-o-we-e,,,,,,τριώFεις,,,,,,,,triofeis,,,,,"with three  'ears,' handles",
ffi,,,,"ti-ri-po/
ti-ri-po-de",,,,,,τρίπως/τρίπους,,,,,,,,tripos/tripous,,,,,tripod (kind of stool),
rn cr,,,,ti-ri-po-di-ko,,,,,,τριποδίσκοι,,,,,,,,tripodiskoi,,,,,small tripods,
ffi +Α,,,,ti-ri-se-ro-e,,,,,,τρισιρώει (>τρισηρωίς),,,,,,,,trisiroei (>triseiro'is),,,,,divine epithet (= 'the trice heroine'),
ίΑ,,,,to-e,,,,,,τόε (>αυτόν),,,,,,,,toe (>auton),,,,,him,
ίΊ,,,,to-jo,,,,,,"τοίο
(>του, αυτού)",,,,,,,,"toio
(>tou, autou)",,,,,his,
iffiί,,,,to-ke-u,,,,,,Τοκεύς,,,,,,,,Tokeus,,,,,personal name (= begetter),
ίCΨΙΞ)r,,,,to-ko-do- mo,,,,,,τοιχοδόμοι,,,,,,,,toihodomoi,,,,,"builders (τοίχος=w all, δομώ= to built)",
iCf([,,,,to-ko-so-ta,,,,,,τοξότας,,,,,,,,toksotas,,,,,archer,
iCfrΔCΨ,,,,to-ko-so-wo-ko,,,,,,τοξοFόργος/ τοξFοργός,,,,,,,,toksovorgos/ toksworgos,,,,,arch worker,
ιαιcr,,,,to-ma-ko,,,,,,Στόμαργος,,,,,,,,Stomargos,,,,,personal/ animal name (= 'busy with the tongue'),
ίί,,,,to-me,,,,,,τόμε (>τόνε),,,,,,,,tome (>tone),,,,,him (see also 'toe'),
ίVΕΘ,,,,to-mi-ka,,,,,,,,,,,,,,,,,,,kind of cloth,
j s,,,,to-no,,,,,,Θόρνος (>θρόνος),,,,,,,,thornos (>thronos),,,,,"chair, throne",
ιtrm+D,,,,"to-no-e-ke-te-
. .
Π-JΟ",,,,,,Θορνοελκητήριον,,,,,,,,Thornoelkeiterion,,,,,name of a festival,
iDr,,,,to-pe-za/ to-pe-zo,,,,,,τόρπεζα (>τράπεζα),,,,,,,,torpeza (>trapeza),,,,,table,
ιιrκ,,,,"to-qi-de/
to-qi-de-ja/ to-qi-de-jo/
to-qi-de-we-sa",,,,,,τορπίδει/ τορπιδεία/ τορπίδειος/ τορπίδFεσσα (τορπίς>τροπίς),,,,,,,,torpidei/ torpideia/ torpideios/ torpidwessa (torpis >tropis),,,,,in/having spirals,
ibffi,,,,to-ra-ka/ to-ra-ke,,,,,,θώραξ/ θώρακες,,,,,,,,thorax/ thorakes,,,,,armor,
ίΊ,,,,to-ri-jo,,,,,,Θωρίος,,,,,,,,Thorios,,,,,personal name,
i+1BCΨ,,,,to-ro-no-wo-ko,,,,,,θορνοFοργός,,,,,,,,thornovorgos,,,,,maker of 'thornoi' (= thrones),
ίΥχ,,,,"to-sa-de/
to-so-de/",,,,,,"τοσάδε/
τοσόσδε/",,,,,,,,"tosade/
tososde/",,,,,such (see also next),
,,,,to-so-jo/,,,,,,τοσοίο/,,,,,,,,tosoio/,,,,,,
,,,,to-so-ne/,,,,,,τοσόνε/,,,,,,,,tosone/,,,,,,
,,,,to-so-pa,,,,,,τοσόσπας,,,,,,,,tosospas,,,,,,
ίΥ,,,,to-sa,,,,,,τόσαι/ τόσα,,,,,,,,tosai/tosa,,,,,such (plur. fem./ plur. neut.),
ιr,,,,to-so,,,,,,τόσοι/τόσον,,,,,,,,tosoi/toson,,,,,such (plur. masq./ sing. neut.),
ί,,,,to-to,,,,,,τότον,,,,,,,,toton,,,,,this/such (see also 'toson'),
ΨΕΘ=Ι=,,,,"tu-ka-te/
tu-ka-te-re/ tu2-ka-te-re",,,,,,θυγάτερ/θυγάτερες,,,,,,,,thygater/ thygateres,,,,,daughter,
ΨmΨί,,,,tu-ke-ne-u,,,,,,Τυχενεύς,,,,,,,,Tyheneus,,,,,personal name,
ψys,,,,tu-na-no,,,,,,,,,,,,,,,,,,,kind of textile,
Ψb=Ι=ί,,,,"tu-ra-te-u/
tu-ra-te-u-si/ tu-ra-te-we",,,,,,θηρατεύς,,,,,,,,therateus,,,,,door keeper (θήρα= door),
ψ \Ο,,,,tu-ri-si-ja/ tu-ri-si-jo,,,,,,Τυλίσια/Τυλίσιος,,,,,,,,Tylisia/Tylisios,,,,,ethnic name of 'Tylisos',
ψ (,,,,tu-ri-so,,,,,,Τύλισος,,,,,,,,Tylisos,,,,,place name,
ψ[,,,,tu-ri-ta,,,,,,Τύλιτας,,,,,,,,Tylitas,,,,,personal name,
Ψω,,,,tu-ro2,,,,,,τυρίον,,,,,,,,tyrion,,,,,cheese,
ΨllvD,,,,tu-ru-pte-ri-ja,,,,,,στρυπτερία,,,,,,,,strypteria,,,,,alum,
φz-r,,,,tu-we-a/ tu-wo,,,,,,θύFεα/ θύFος,,,,,,,,thyvea/ thyvos,,,,,sacrificial fire,
ΨΖC,,,,tu-we-ta,,,,,,ΘυFέστας,,,,,,,,Thyvestas,,,,,personal name,
,,,,,,,,,,,,,,,,,,,,,,,,
il+,,,,u-do-ro,,,,,,ύδρος,,,,,,,,ydros,,,,,kind of pot (water jar?),
i+bvD,,,,"u-pa-ra-ki-ri- ja/
u-po-ra-ki-ri-
ja/
u-pa-ra-ko-ra-
. .
I-Ja",,,,,,'u-pa-ra'+ άγρια/ 'u-pa-ra'+ χωραία,,,,,,,,'u-pa-ra'+ agria/ 'u-pa-ra'+ horaia,,,,,"place name
(see also 'a-ko-ro' or 'devroaihoraiai/' 'peraiaihoraiai ')",
ίΊ,,,,u-po,,,,,,υπό,,,,,,,,ypo,,,,,under,
"iΊmuu1
1   Λ",,,,u-po-di-no wo-wo,,,,,,(u-po-di-no) FόρFος,,,,,,,,(u-po-di-no) vorvos,,,,,"place name
(see also 'vorvos')",
ίbΊ,,,,u-ra-Jo,,,,,,Υλαίος,,,,,,,,Ylaios,,,,,"personal name (ύλα= forest, wood)",
ibΞ}(s,,,,u-ra-mo-no,,,,,,Ύλαμνος,,,,,,,,Ylamnos,,,,,personal name,
ίfί,,,,u-re-u,,,,,,Υλεύς,,,,,,,,Yleus,,,,,personal name,
icb,,,,u-ro2,,,,,,Υλίων/Υρίων,,,,,,,,Ylion/Yrion,,,,,personal name,
i1rrtΠ,,,,"u-ru-pi-ja-jo/
. .
u-ru-pι-Ja-JO-JO",,,,,,Fρυπιαίοι,,,,,,,,Vrypiaioi,,,,,ethnic name,
ίlί,,,,u-ru-to,,,,,,Fρύντοι (Fρύμαι),,,,,,,,fryntoi (frymai),,,,,to guard,
iffi,,,,u-ta-jo(-jo),,,,,,Υταίοιο (Υταίος),,,,,,,,Ytaioio (Ytaios),,,,,personal name,
j[Js,,,,u-ta-no,,,,,,Ύτανος,,,,,,,,Ytanos,,,,,personal name,
ίfιl[,,,,u-wa-ta,,,,,,ΥFάτας,,,,,,,,Yvatas,,,,,personal name,
,,,,,,,,,,,,,,,,,,,,,,,,
fιlyffi,,,,wa-na-ka/ wa-na-ka-te/ wa-na-ka-to/ wa-na-ke-te,,,,,,Fάναξ/ Fάνακτος/ Fανάκτει,,,,,,,,vanax/ vanaktos/ vanaktei,,,,,"wanax, king, leader aristocrat",
Fιlϊ ffi=l=b,,,,wa-na-ka-te-ra/ wa-na-ka-te-ro,,,,,,Fανάκτερα/ Fανακτέρων (>ανάκτορα),,,,,,,,vanaktera/ vanakteron (>anaktora),,,,,premises of the wanax,
Fιlϊ Υ,,,,wa-na-sa,,,,,,Fάνασσα,,,,,,,,vanassa,,,,,queen,
Fιlϊl,,,,"wa-na-se-wι-
ja/
. .
wa-na-se-wI-JO",,,,,,FανασέFια/ FανασέFιος,,,,,,,,vanasevia/ vanasevιos,,,,,royal,
fιlyr= (,,,,wa-na-so/ wa-na-so-i/ wa-no-so-1,,,,,,Fάνασος,,,,,,,,Vanasos,,,,,place name,
fιly[(,,,,wa-na-ta-jo/ wa-na-ta-jo-jo,,,,,,Fαναταίος,,,,,,,,Vanataios,,,,,personal name,
FιlYCΨ,,,,wa-ni-ko,,,,,,Fάνιχος,,,,,,,,Vanihos,,,,,personal name,
Fι11ΊΒΒ,,,,wa-no-Jo wo- wo,,,,,,Fάνοιο FόpFoς,,,,,,,,Vanioio vorvos,,,,,"place name
(see also 'vorvos')",
m++τ,,,,wa-pa-ro-Jo,,,,,,Fαπφάλοιο (Fάπφαλος),,,,,,,,Vaphaloio (Vaphalos),,,,,personal name,
Fιll,,,,wa-to,,,,,,Fάτος,,,,,,,,Vatos,,,,,place name,
FιΙΨ,,,,wa-tu/ wa-tu-o,,,,,,Fάστυ,,,,,,,,vasty,,,,,"city, town",
Fιl\JXJCΨ,,,,wa-tu-o-ko,,,,,,Fαστύοχος,,,,,,,,Vastyohos,,,,,personal name,
2,,,,we-,,,,,,Fέκ-,,,,,,,,fek-,,,,,hex- (six),
2110,,,,we-a-re-ja/ we-a-re-jo/ we-a2-re-Jo,,,,,,"Fεαλεία/ Fεάλειος
(>υαλεία/υάλειος)",,,,,,,,"vealeia/ vealeios
(> yaleia/yaleios)",,,,,made of glass,
?ls,,,,we-a2-no/ we-a2-no-1,,,,,,Fεhανός,,,,,,,,vehanos,,,,,type of cloth,
2Ψί,,,,we-da-ne-u/ we-da-ne-we/ we-da-ne-wo,,,,,,Fενδανεύς,,,,,,,,Vendaneus,,,,,personal name,
aJf,,,,we-pe-za,,,,,,Fέκπεζα,,,,,,,,fekpeza,,,,,(table) with six legs,
2=Ι=Ψ2=Ι=Ψ,,,,we-te-i-we-te-i,,,,,,Fέτει- Fέτει,,,,,,,,fetei- fetei,,,,,'from year to year',
21,,,,we-to,,,,,,Fέτος,,,,,,,,fetos,,,,,this year,
22,,,,we-we-e-a,,,,,,FερFέεια (*FέρFος> είρος),,,,,,,,verveeιa (*vervos> eiros),,,,,woolen (fem.),
22\U,,,,we-we-si-jo(- jo),,,,,,FεFεσίοιο (FεFέσιος),,,,,,,,Vevesioio (Vevesios),,,,,personal name,
χ,,,,(o-)wi-de,,,,,,Fίδε (ορώ),,,,,,,,vide (oro),,,,,he saw ('o-wi-de'= 'this is what he saw'),
ΙΒΨΊ,,,,wi-do-wo-i-jo/ wi-du-wo-i-jo/ wi-dwo-i-jo,,,,,,FιδοFοίος,,,,,,,,Vidovoios,,,,,personal name,
m+,,,,wi-du-ro,,,,,,Fίδυλος,,,,,,,,Vidylos,,,,,personal name,
[\fιlcψ,,,,wi-du-wa-ko,,,,,,FιδουFάκος,,,,,,,,Vidouvakos,,,,,personal name,
ωDu,,,,w1-p1-no-o,,,,,,Fιφίνοος,,,,,,,,Viphinoos,,,,,personal name,
1(,,,,"wi-ri-ne-(j)o/
wi-ri-ne-we/
. .
Wl-fl-Πl-JO",,,,,,Fρίνειος,,,,,,,,vnneιos,,,,,made of leather,
\,,,,wι-η-ηο,,,,,,Fρινός,,,,,,,,vnnos,,,,,leather,
&rτ,,,,wι-se-Jo,,,,,,Fίσειος,,,,,,,,Viseios,,,,,personal name,
&:Ε+,,,,Wl-SU-ΓO,,,,,,Fίσυλος,,,,,,,,Visylos,,,,,personal name,
l!r,,,,wi-ti-mi-jo,,,,,,Fιτίμιος,,,,,,,,Vitimios,,,,,personal name,
ΨΊ,,,,wi-tu-ri-jo,,,,,,Fιτύλιος,,,,,,,,Vitylios,,,,,personal name,
ΒΙΖ,,,,wo-do-we,,,,,,FορδόFεν (>ροδόεν),,,,,,,,vordofen (>rodoen),,,,,made with rose oil,
ΒΨCΨχ,,,,wo-i-ko-de/ wo-ko-de,,,,,,Fοίκονδε (Fοίκος>οίκος),,,,,,,,voikonde (voikos >oikos),,,,,(going) home,
ΒΕΘ,,,,wo-ka,,,,,,Fόχα,,,,,,,,voha,,,,,vehicle,
ΒΨΖ,,,,wo-ne-we,,,,,,"FονέFει
(Fονεύς)",,,,,,,,Fonevei (Fonefs),,,,,personal name,
Β1,,,,wo-no,,,,,,Fοίνος,,,,,,,,νοιηοs,,,,,wιne,
B@Fιl,,,,wo-no-qe-wa/ wo-no-qe-we,,,,,,FονοκέFαν/ FονοκέFει (Fονοκεύς),,,,,,,,Fonokevan/ Fonokevei (Fonokeus),,,,,personal name,
"BUUs/
Λ Τ",,,,wo-no-qo-so,,,,,,Fοίνωψ,,,,,,,,Voinops,,,,,personal name,
Β@Ζ,,,,wo-qe-we,,,,,,"FοκέFει
(Fοκεύς)",,,,,,,,Fokevei (Fokeus),,,,,personal name,
Bb2Y,,,,wo-ra-we-sa,,,,,,FοράFεσσα,,,,,,,,foravessa,,,,,"(description of a chariot)
(>φέρω= to bear, to caπy)",
Β+WΥΊ,,,,wo-ro-ki-jo-ne- JO,,,,,,Fοργιόνειος (Fοργίονες> Οργέωνες),,,,,,,,"νorgioneios
(Vorgiones> Orgeones)",,,,,cult association,
Β+ιsο,,,,wo-ro-ne-Ja,,,,,,Fρόνεια (>άρνεια),,,,,,,,vronia (> arneia),,,,,of a lamb,
ΒΒ,,,,wo-wo,,,,,,FόρFος (>όρος/όριον),,,,,,,,vorvos (>oros/orion),,,,,mountain/limit,
Β[,,,,wo-ze/ wo-ze-e,,,,,,"Fόρζει(ν)
(*FόρκΥω>όργω> έργω)",,,,,,,,worzei(n) (*ForkYo>orgo> ergo),,,,,to work,
Bt,,,,wo-zo/ wo-zo-te,,,,,,Fόρζων/Fόρζοντες,,,,,,,,vorzon/vorzontes,,,,,working,
Βtίϊ,,,,wo-zo-me-na wo-zo-me-no,,,,,,Fορζομένα/ Fορζόμενος,,,,,,,,vorzomena/ vorzomenos,,,,,being worked/ well-made,
,,,,,,,,,,,,,,,,,,,,,,,,
fA +,,,,za-e-to-ro,,,,,,Ζαέθροι,,,,,,,,Zaethroi,,,,,place name,
f ΕΊ,,,,za-ku-si-jo,,,,,,Ζακύ(ν)σιος (>Ζακύνθιος),,,,,,,,"Zaky(n)sios
(>Zakynthios)",,,,,ethnic name of 'Zakynthos',
fN,,,,za-ma-e-wι-a,,,,,,ΖαμαέFια(ι),,,,,,,,Zamaevia(i),,,,,ethnic/place name,
fZ=I=,,,,za-we-te,,,,,,ζάFετες,,,,,,,,zafetes,,,,,this year,
[ΨCffibϊ,,,,ze-i-ja-ka-ra-na,,,,,,Ζεία Κράνα,,,,,,,,Zeia Krana,,,,,place name,
[Ψb,,,,ze-pu2-ra/ ze-pu2-ro,,,,,,Ζέφυραι/Ζέφυρος,,,,,,,,Zephyrai/ Zephyros,,,,,"place name
(>Halikarnassos?)",
[ψ,,,,ze-pu2-ra3,,,,,,Ζεφυρέα(ι),,,,,,,,Zephyrea(i),,,,,ethnic name of 'Zephyrai',
f(j s,,,,ze-so-me-no,,,,,,ζεσόμενος,,,,,,,,zesomenos,,,,,boiling,
trm\,,,,ze-u-ke-si/ ze-u-ko,,,,,,ζεύγεσι/ ζεύγος,,,,,,,,zeugesi/ zeugos,,,,,paιr,
tFιl,,,,zo-wa,,,,,,,,,,,,,,,,,,,type of weapon,
